137137.6,456000.5
135836.6,455877.5
136756.9989143694,455242.5009973454
136754.9,456546.1
136634.1,456232.9
136257.7,456230.2
136173.5,455877.9
136354.4,456487.6
136986.6,456360.0
136877.6,455272.9
136804.3,456433.6
136482.2,456424.4
136685.7,455673.2
136717.9002829785,455893.09849370527
136795.9,456343.2
136948.3,455186.1
136532.6,456191.7
136842.8,455442.7
136865.8,456061.8
136806.1,455051.1
136831.0,455503.3
136976.5,455959.3
136925.2,455332.9
136300.7,455974.8
137169.4,455577.1
135718.2,455458.5
136482.4,456262.2
136585.3,456277.2
136591.7,455904.0
136756.99942139976,455242.50165143656
136789.1,456396.3
136689.0,456354.4
137087.8,456347.4
136346.8,456376.4
136911.1,455020.8
136909.8,455168.0
136534.79757332074,455988.49957108736
136647.5,455323.7
136394.9,455811.9
136971.1,456048.2
136792.3,455197.6
136595.80126593626,454789.9991332596
136627.19932111385,455675.89990529104
135649.7,455547.9
136776.4,455577.8
137012.8,456528.2
137008.4,454893.5
136169.7,455927.3
136509.5,455935.4
135710.4,455458.9
136918.3,455100.2
136746.00149138962,455590.299361098
136653.79955601803,455721.19956564874
136804.6,455355.6
136673.9,454910.2
135419.5,455562.1
136906.3,454942.3
135678.4,455420.5
136677.5,456351.4
136170.2,456230.4
136840.0,455935.9
136266.8022059301,455999.3021867861
136266.0,456075.3
135837.5,455872.4
136135.4,456437.2
136789.5,455212.6
136551.1,455086.6
135834.7,455876.4
137159.7010040539,455662.6003861864
136576.9,454918.9
136168.6,456454.5
136576.8,454919.1
136857.4,455636.8
136822.6,455912.8
136683.6,456064.6
137065.5,455247.2
137024.1,456384.3
136910.3,455034.5
136500.7,455100.3
137113.0,456058.9
135872.4,455250.6
136584.2,455020.8
136769.4,456447.2
136351.8,455943.3
136294.0,456061.1
136799.70073736858,455217.801490732
136697.2,455619.9
135649.79906416612,455546.301175829
136312.8,456047.1
136636.4,455711.9
136230.3,456166.9
136156.7987461193,456405.4993622485
136570.3,455996.2
136576.90090710518,454918.9985713193
135696.2,455430.1
136713.4,455396.3
136667.4,455563.6
135649.69985993128,455548.2991382451
136304.59974438063,455861.09720141086
137042.9,456301.8
136016.4,455930.2
137031.8,456466.5
135832.1,455870.1
136151.7,455690.1
136445.1,455053.5
136779.5,454618.4
137051.1,455250.2
136493.3,455044.5
136604.0,455922.2
136786.0,455053.2
136624.3,456336.9
137104.2,455163.5
136708.4,455378.1
136225.8,456469.8
136387.2,456165.6
135990.3982284669,455956.2993001228
137076.5,455706.1
137097.1,455802.1
136688.9,454734.6
137086.70092746246,455810.89982636436
136534.8000028459,455988.5006882227
136689.1,455444.2
136926.7,455410.1
136591.1,455610.2
135809.09912046365,455817.0002836273
136850.99919463348,454965.2982723305
136365.6,455399.2
137098.6,456212.4
136584.5,455638.4
136533.9,455184.7
136977.6996091002,456065.2005738059
135649.20033858906,455549.5999881695
135831.1,455878.0
137090.0,456100.7
135872.5,455215.1
136603.00239236528,455920.4004129122
137005.4,455329.8
136418.70097873601,455397.9022381434
136561.1,454840.7
136848.1,455201.6
136943.4,455886.3
136847.2,454592.7
136949.9,456117.7
136697.1,455619.8
137010.9,455647.1
136551.0,455086.5
136649.4,454974.7
135649.6,455548.7
136509.8,455016.2
136747.5,456071.6
135721.0,455461.8
136847.3,456262.6
136794.0,455198.5
135708.49870591468,455456.8989612118
136623.3,455602.4
136412.9,456450.7
136556.6,456192.1
136614.5,455381.4
136799.1,455112.8
137023.2,455450.1
136346.5,456101.5
136780.5,456539.5
136396.0,456464.2
136717.9,455893.2
136487.0,456262.2
136710.4,455756.4
136196.50174371223,456460.4992019373
137006.5,456186.1
137013.4,456223.5
136509.60002968324,455619.30106931593
135792.0,455747.1
137239.5008907064,455348.9017548862
136196.40149564412,456460.4010693927
136542.0992272913,455034.0007948627
135650.0,455544.5
136852.8,455184.4
136173.0,455919.1
136058.2,455774.3
136555.7,455985.7
136823.8,455029.1
136873.3,455296.1
135829.1,455868.2
136932.400314272,456483.79867373453
136781.1,455344.6
136937.3,455861.2
136781.9,455999.6
136694.3,454802.9
136741.7,455422.3
136275.3,455756.5
136899.4,455866.3
135705.6,455462.5
136713.9,456261.6
